"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0A970","2019-07-28 15:00:00","96.000","159.000","5.300","30.800","0.730","999.200","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","26.000",""
"CM0110","2019-07-28 15:00:00","7.000","338.000","2.200","30.800","0.700","1006.600","-99.000","0.000","-99.000","-99.000","-99.000","31.300","","25.700",""
"C0S940","2019-07-28 15:00:00","150.000","142.000","0.600","34.000","0.630","992.200","-99.000","0.000","-99.000","-99.000","-99.000","35.200","","24.400",""
"C0X250","2019-07-28 15:00:00","33.000","279.000","2.500","30.700","0.710","1003.600","-99.000","0.500","-99.000","-99.000","-99.000","32.400","","25.700",""
"C0K520","2019-07-28 15:00:00","10.000","290.000","2.400","32.200","0.580","1005.100","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","25.600",""
"C0Z200","2019-07-28 15:00:00","153.000","37.000","1.900","29.200","0.790","993.200","-99.000","2.000","-99.000","-99.000","-99.000","32.400","","24.100",""
"C0V740","2019-07-28 15:00:00","60.000","224.000","1.900","27.400","0.950","1001.800","-99.000","18.000","-99.000","-99.000","-99.000","32.900","","24.400",""
"C0V790","2019-07-28 15:00:00","410.000","251.000","1.300","24.700","0.970","961.800","-99.000","7.000","8.700","198.000","","32.000","","22.000",""
"C0G860","2019-07-28 15:00:00","45.000","326.000","2.600","32.900","0.570","1000.700","-99.000","0.000","-99.000","-99.000","-99.000","33.600","","26.100",""
"C0F0A0","2019-07-28 15:00:00","3587.000","12.000","0.500","9.000","0.960","665.500","-99.000","0.000","-99.000","-99.000","-99.000","11.000","","5.500",""
"C0Z250","2019-07-28 15:00:00","1124.000","350.000","0.500","21.300","0.970","889.200","-99.000","1.500","-99.000","-99.000","-99.000","26.200","","19.200",""
"C0K440","2019-07-28 15:00:00","35.000","318.000","2.500","31.400","0.650","1003.200","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","25.600",""
"C0T900","2019-07-28 15:00:00","160.000","105.000","1.300","29.300","0.660","990.400","-99.000","1.000","-99.000","-99.000","-99.000","32.600","","23.700",""
"C0F9V0","2019-07-28 15:00:00","525.000","323.000","3.300","28.500","0.820","950.800","-99.000","0.000","-99.000","-99.000","-99.000","30.200","","22.400",""
"C0UA20","2019-07-28 15:00:00","2619.000","55.000","0.900","15.000","0.990","738.600","-99.000","0.500","-99.000","-99.000","-99.000","17.700","","11.000",""
"C0M850","2019-07-28 15:00:00","695.000","0.000","0.000","25.200","0.890","930.700","-99.000","11.000","-99.000","-99.000","-99.000","30.200","","20.800",""
"C0G790","2019-07-28 15:00:00","27.000","320.000","1.500","33.600","0.600","1006.300","-99.000","0.000","-99.000","-99.000","-99.000","34.500","","24.800",""
"C0C620","2019-07-28 15:00:00","19.000","336.000","2.000","31.800","0.700","1004.600","-99.000","0.000","-99.000","-99.000","-99.000","33.500","","25.100",""
"C0I360","2019-07-28 15:00:00","300.000","269.000","3.500","29.600","0.730","972.800","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","23.300",""
"C0R370","2019-07-28 15:00:00","55.000","107.000","0.400","29.400","-99.000","1003.300","-99.000","0.500","-99.000","-99.000","-99.000","30.200","","23.600",""
"C0M810","2019-07-28 15:00:00","1354.000","139.000","0.900","21.700","0.910","863.700","-99.000","0.500","-99.000","-99.000","-99.000","23.700","","18.100",""
"C0AC80","2019-07-28 15:00:00","40.000","62.000","3.400","31.200","0.720","1003.500","-99.000","0.000","-99.000","-99.000","-99.000","33.000","","25.000",""
"CM0140","2019-07-28 15:00:00","26.000","187.000","0.900","30.900","0.660","1007.100","-99.000","7.000","-99.000","-99.000","-99.000","31.400","","26.200",""
"C0SA20","2019-07-28 15:00:00","857.000","40.000","1.200","24.900","0.860","915.800","-99.000","4.000","-99.000","-99.000","-99.000","26.100","","19.900",""
"C0K490","2019-07-28 15:00:00","91.000","336.000","0.500","31.500","0.680","996.600","-99.000","0.500","-99.000","-99.000","-99.000","32.600","","23.900",""
"C0V820","2019-07-28 15:00:00","441.000","174.000","0.900","27.200","0.840","960.500","-99.000","1.000","-99.000","-99.000","-99.000","32.200","","21.400",""
"C0S810","2019-07-28 15:00:00","65.000","173.000","0.500","31.800","0.700","1004.200","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","24.500",""
"C0R580","2019-07-28 15:00:00","10.000","329.000","1.400","29.000","1.000","1005.300","-99.000","6.500","-99.000","-99.000","-99.000","33.800","","25.700",""
"C0Z330","2019-07-28 15:00:00","488.000","147.000","0.900","28.300","0.650","956.900","-99.000","6.000","-99.000","-99.000","-99.000","32.000","","21.900",""
"C0E590","2019-07-28 15:00:00","40.000","310.000","1.800","29.800","0.790","1002.100","-99.000","0.000","-99.000","-99.000","-99.000","32.400","","23.900",""
"C0D540","2019-07-28 15:00:00","227.000","0.000","0.200","30.900","0.750","983.400","-99.000","0.500","-99.000","-99.000","-99.000","31.400","","21.700",""
"C0K420","2019-07-28 15:00:00","42.000","358.000","1.900","31.800","0.620","1002.100","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","24.600",""
"C0Z180","2019-07-28 15:00:00","34.000","159.000","1.600","29.300","0.730","1005.800","-99.000","1.500","-99.000","-99.000","-99.000","31.400","","25.300",""
"C0AD10","2019-07-28 15:00:00","27.000","8.000","2.300","31.700","0.660","1004.900","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","27.400",""
"C0M720","2019-07-28 15:00:00","225.000","217.000","2.100","27.700","0.840","982.400","-99.000","0.000","-99.000","-99.000","-99.000","30.700","","23.800",""
"C0V450","2019-07-28 15:00:00","51.000","255.000","1.800","27.200","0.990","1001.000","-99.000","11.000","-99.000","-99.000","-99.000","33.300","","25.100",""
"C0R280","2019-07-28 15:00:00","242.000","60.000","1.400","27.300","-99.000","980.500","-99.000","10.500","-99.000","-99.000","-99.000","28.700","","23.400",""
"C0E610","2019-07-28 15:00:00","850.000","0.000","0.000","25.300","0.840","916.600","-99.000","0.000","-99.000","-99.000","-99.000","26.900","","21.100",""
"C0V610","2019-07-28 15:00:00","22.000","229.000","2.300","30.100","0.770","1004.800","-99.000","0.500","-99.000","-99.000","-99.000","32.200","","26.800",""
"C0Z310","2019-07-28 15:00:00","59.000","168.000","0.400","28.800","0.900","1003.500","-99.000","0.500","-99.000","-99.000","-99.000","30.800","","24.100",""
"C0S700","2019-07-28 15:00:00","507.000","72.000","1.400","27.000","0.830","954.200","-99.000","0.500","-99.000","-99.000","-99.000","29.500","","22.200",""
"C0T9G0","2019-07-28 15:00:00","605.000","42.000","1.200","24.600","0.990","945.200","-99.000","2.000","-99.000","-99.000","-99.000","30.300","","21.500",""
"C0U520","2019-07-28 15:00:00","517.000","85.000","0.600","26.700","0.990","954.200","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","22.300",""
"C0E750","2019-07-28 15:00:00","62.000","353.000","1.800","30.300","0.710","999.600","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","24.800",""
"C0R400","2019-07-28 15:00:00","15.000","0.000","0.200","31.900","-99.000","1006.000","-99.000","1.000","-99.000","-99.000","-99.000","35.400","","25.700",""
"C0G660","2019-07-28 15:00:00","27.000","328.000","3.000","33.500","0.630","1005.500","-99.000","0.000","-99.000","-99.000","-99.000","33.900","","24.600",""
"C0W140","2019-07-28 15:00:00","21.000","164.000","3.800","30.400","0.720","1005.300","-99.000","3.000","-99.000","-99.000","-99.000","30.900","","25.800",""
"C0U720","2019-07-28 15:00:00","1260.000","23.000","2.700","23.900","0.940","885.700","-99.000","0.000","-99.000","-99.000","-99.000","27.400","","18.900",""
"C0X150","2019-07-28 15:00:00","18.000","236.000","5.400","28.900","0.890","1006.700","-99.000","14.000","-99.000","-99.000","-99.000","32.300","","26.300",""
"C0Z050","2019-07-28 15:00:00","830.000","158.000","0.300","23.400","0.850","921.000","-99.000","0.500","-99.000","-99.000","-99.000","27.600","","19.700",""
"C0I490","2019-07-28 15:00:00","1601.000","221.000","1.300","22.100","0.990","840.500","-99.000","1.000","-99.000","-99.000","-99.000","24.800","","16.600",""
"C0I090","2019-07-28 15:00:00","910.000","327.000","0.600","24.800","0.920","910.000","-99.000","0.000","-99.000","-99.000","-99.000","26.900","","20.400",""
"C0X240","2019-07-28 15:00:00","394.000","0.000","0.000","25.800","0.960","964.800","-99.000","4.000","-99.000","-99.000","-99.000","29.900","","21.900",""
"C0S990","2019-07-28 15:00:00","409.000","20.000","3.700","26.500","0.880","964.000","-99.000","3.500","-99.000","-99.000","-99.000","29.900","","23.200",""
"C0E850","2019-07-28 15:00:00","104.000","4.000","1.100","30.500","0.750","995.400","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","22.800",""
"C0T9B0","2019-07-28 15:00:00","558.000","206.000","0.700","24.600","0.920","949.500","-99.000","1.500","-99.000","-99.000","-99.000","28.600","","22.400",""
"C0G650","2019-07-28 15:00:00","34.000","357.000","0.800","33.400","0.570","1002.600","-99.000","0.000","-99.000","-99.000","-99.000","34.200","","24.500",""
"C0K580","2019-07-28 15:00:00","26.000","302.000","1.600","32.200","0.630","1004.900","-99.000","0.000","-99.000","-99.000","-99.000","33.600","","24.500",""
"C0X050","2019-07-28 15:00:00","25.000","53.000","4.100","26.300","0.920","1003.500","-99.000","1.000","-99.000","-99.000","-99.000","34.200","","24.400",""
"CM0100","2019-07-28 15:00:00","25.000","270.000","1.700","31.900","0.620","1004.800","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","24.400",""
"C0AC70","2019-07-28 15:00:00","71.000","80.000","1.900","31.900","0.700","1000.200","-99.000","0.000","-99.000","-99.000","-99.000","33.800","","26.500",""
"CM0130","2019-07-28 15:00:00","11.000","271.000","2.700","30.300","0.720","1006.800","-99.000","0.500","-99.000","-99.000","-99.000","30.600","","26.900",""
"C0W110","2019-07-28 15:00:00","16.000","180.000","3.500","-99.000","-99.000","1005.900","-99.000","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0X120","2019-07-28 15:00:00","28.000","271.000","2.400","30.500","0.810","-99.000","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","25.700",""
"C0R100","2019-07-28 15:00:00","1006.000","303.000","0.800","21.600","0.980","900.300","-99.000","23.000","-99.000","-99.000","-99.000","27.700","","18.900",""
"C0C700","2019-07-28 15:00:00","151.000","39.000","1.300","31.600","0.610","991.200","-99.000","0.500","-99.000","-99.000","-99.000","32.200","","26.100",""
"C0W130","2019-07-28 15:00:00","18.000","215.000","1.400","30.000","0.730","1004.000","-99.000","0.500","-99.000","-99.000","-99.000","30.400","","26.800",""
"C0F9R0","2019-07-28 15:00:00","20.000","298.000","3.800","31.000","0.930","1005.600","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","25.600",""
"C0G780","2019-07-28 15:00:00","27.000","308.000","3.100","31.900","0.670","1003.900","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","25.600",""
"C0C590","2019-07-28 15:00:00","72.000","319.000","1.400","33.300","0.640","998.900","-99.000","0.000","-99.000","-99.000","-99.000","33.400","","25.200",""
"C0I520","2019-07-28 15:00:00","3860.000","-99.000","-99.000","8.600","0.930","643.200","-99.000","-99.000","-99.000","-99.000","-99.000","11.700","","5.900",""
"C0E530","2019-07-28 15:00:00","341.000","318.000","0.800","29.100","0.790","969.500","-99.000","0.000","-99.000","-99.000","-99.000","30.400","","22.200",""
"C0M790","2019-07-28 15:00:00","15.000","275.000","1.000","33.000","0.580","1004.400","-99.000","0.000","-99.000","-99.000","-99.000","34.100","","25.600",""
"C0R130","2019-07-28 15:00:00","1040.000","266.000","0.600","22.600","0.990","894.300","-99.000","2.500","-99.000","-99.000","-99.000","25.300","","19.400",""
"C0AH30","2019-07-28 15:00:00","755.000","111.000","0.800","24.300","0.970","926.000","-99.000","0.000","-99.000","-99.000","-99.000","27.500","","21.300",""
"C0X170","2019-07-28 15:00:00","50.000","257.000","2.200","26.300","0.940","1001.400","-99.000","36.000","-99.000","-99.000","-99.000","33.800","","25.400",""
"C0K291","2019-07-28 15:00:00","8.000","308.000","3.000","31.800","0.690","1006.700","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","26.100",""
"C0D480","2019-07-28 15:00:00","223.000","0.000","0.000","32.800","0.710","982.000","-99.000","0.000","-99.000","-99.000","-99.000","33.000","","22.500",""
"C0F0C0","2019-07-28 15:00:00","983.000","0.000","0.100","23.900","0.990","901.200","-99.000","0.000","-99.000","-99.000","-99.000","26.300","","19.800",""
"C0U860","2019-07-28 15:00:00","5.000","121.000","4.200","31.400","0.730","1008.400","-99.000","0.000","-99.000","-99.000","-99.000","34.400","","27.700",""
"C0AI10","2019-07-28 15:00:00","76.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0UA50","2019-07-28 15:00:00","808.000","154.000","3.200","23.100","0.990","921.100","-99.000","1.000","-99.000","-99.000","-99.000","28.700","","21.200",""
"C0T960","2019-07-28 15:00:00","120.000","132.000","1.300","29.000","0.790","996.100","-99.000","2.000","-99.000","-99.000","-99.000","33.800","","24.200",""
"C0SA80","2019-07-28 15:00:00","136.000","62.000","1.900","29.900","0.710","993.100","-99.000","1.000","-99.000","-99.000","-99.000","31.000","","23.700",""
"C0E780","2019-07-28 15:00:00","160.000","0.000","0.000","29.700","0.790","989.400","-99.000","0.000","-99.000","-99.000","-99.000","32.300","","23.700",""
"C0F9Q0","2019-07-28 15:00:00","149.000","343.000","3.500","31.100","0.760","990.000","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","24.100",""
"C0F9X0","2019-07-28 15:00:00","166.000","5.000","3.100","30.600","0.710","989.200","-99.000","0.000","-99.000","-99.000","-99.000","31.200","","24.700",""
"C0F0D0","2019-07-28 15:00:00","3171.000","223.000","0.400","12.600","1.000","699.200","-99.000","0.500","-99.000","-99.000","-99.000","18.400","","9.000",""
"C0S730","2019-07-28 15:00:00","110.000","89.000","3.200","30.000","0.740","996.300","-99.000","1.000","-99.000","-99.000","-99.000","31.300","","25.000",""
"C0T790","2019-07-28 15:00:00","2830.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0M830","2019-07-28 15:00:00","540.000","338.000","2.300","27.500","0.850","949.000","-99.000","0.000","-99.000","-99.000","-99.000","29.300","","20.400",""
"C0V750","2019-07-28 15:00:00","50.000","251.000","2.400","30.600","0.800","1002.900","-99.000","0.000","-99.000","-99.000","-99.000","33.300","","26.500",""
"C0K530","2019-07-28 15:00:00","12.000","312.000","3.400","30.500","0.800","1005.900","-99.000","0.000","-99.000","-99.000","-99.000","31.300","","26.100",""
"C0G850","2019-07-28 15:00:00","62.000","291.000","2.100","33.600","0.600","999.300","-99.000","0.000","-99.000","-99.000","-99.000","33.900","","26.100",""
"C0M780","2019-07-28 15:00:00","30.000","293.000","2.800","31.100","0.680","1004.200","-99.000","1.000","-99.000","-99.000","-99.000","32.400","","25.100",""
"C0V360","2019-07-28 15:00:00","94.000","277.000","0.500","27.400","0.880","997.400","-99.000","3.500","-99.000","-99.000","-99.000","33.700","","23.200",""
"C0K510","2019-07-28 15:00:00","10.000","296.000","2.400","32.800","0.610","1005.300","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","25.800",""
"C0R380","2019-07-28 15:00:00","2.000","0.000","0.100","31.900","-99.000","1006.700","-99.000","0.000","-99.000","-99.000","-99.000","34.700","","25.200",""
"C0D650","2019-07-28 15:00:00","97.000","318.000","1.500","30.700","0.680","997.100","-99.000","0.000","-99.000","-99.000","-99.000","31.000","","24.900",""
"C0V630","2019-07-28 15:00:00","19.000","258.000","1.400","30.900","0.670","1007.500","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","26.500",""
"C0U910","2019-07-28 15:00:00","17.000","169.000","2.800","32.100","0.610","1006.100","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","26.900",""
"C0U600","2019-07-28 15:00:00","10.000","94.000","2.100","30.300","0.770","1007.800","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","27.000",""
"C0G820","2019-07-28 15:00:00","29.000","292.000","0.300","33.300","0.650","1002.700","-99.000","0.000","-99.000","-99.000","-99.000","33.300","","24.500",""
"C0R590","2019-07-28 15:00:00","72.000","46.000","3.300","24.100","0.990","999.900","-99.000","41.000","-99.000","-99.000","-99.000","32.800","","23.900",""
"C0A9E0","2019-07-28 15:00:00","26.000","148.000","0.800","31.700","0.670","1005.300","-99.000","0.000","-99.000","-99.000","-99.000","33.700","","27.300",""
"C0R480","2019-07-28 15:00:00","57.000","1.000","2.500","25.000","0.970","1001.300","-99.000","28.000","-99.000","-99.000","-99.000","33.200","","25.000",""
"C0X300","2019-07-28 15:00:00","70.000","202.000","0.600","25.700","0.940","999.700","-99.000","9.500","-99.000","-99.000","-99.000","31.700","","23.400",""
"C0U970","2019-07-28 15:00:00","7.000","122.000","4.700","31.300","0.700","1008.900","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","27.100",""
"C0I110","2019-07-28 15:00:00","161.000","175.000","0.800","30.100","0.990","989.500","-99.000","0.000","-99.000","-99.000","-99.000","32.000","","23.300",""
"C0V370","2019-07-28 15:00:00","74.000","253.000","0.700","26.800","0.950","1000.200","-99.000","8.000","-99.000","-99.000","-99.000","32.900","","23.900",""
"C0C690","2019-07-28 15:00:00","242.000","2.000","1.800","29.800","0.620","981.500","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","24.200",""
"C0A540","2019-07-28 15:00:00","401.000","156.000","0.300","27.600","0.800","960.600","-99.000","1.000","6.000","124.000","","31.200","","24.100",""
"C0H950","2019-07-28 15:00:00","192.000","344.000","0.300","30.100","0.790","986.500","-99.000","0.500","-99.000","-99.000","-99.000","32.100","","22.500",""
"C0R360","2019-07-28 15:00:00","20.000","81.000","2.000","32.000","-99.000","1006.300","-99.000","0.000","-99.000","-99.000","-99.000","32.000","","25.500",""
"C0O960","2019-07-28 15:00:00","112.000","227.000","1.100","26.300","0.870","995.100","-99.000","0.000","-99.000","-99.000","-99.000","30.900","","24.300",""
"C0AH10","2019-07-28 15:00:00","30.000","95.000","2.500","32.300","0.690","1003.200","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","27.100",""
"C0X210","2019-07-28 15:00:00","38.000","313.000","2.300","25.500","1.000","1001.700","-99.000","8.500","-99.000","-99.000","-99.000","32.600","","24.200",""
"C0D430","2019-07-28 15:00:00","87.000","0.000","0.000","32.000","0.750","996.700","-99.000","0.500","-99.000","-99.000","-99.000","32.000","","22.600",""
"C0AD30","2019-07-28 15:00:00","20.000","292.000","0.800","32.900","0.600","1003.800","-99.000","0.000","-99.000","-99.000","-99.000","33.100","","27.800",""
"C0R240","2019-07-28 15:00:00","87.000","3.000","1.700","28.000","0.900","997.200","-99.000","0.000","-99.000","-99.000","-99.000","33.400","","24.600",""
"C0U960","2019-07-28 15:00:00","1885.000","162.000","0.600","18.600","0.910","814.000","-99.000","0.500","-99.000","-99.000","-99.000","21.500","","14.700",""
"C0T9E0","2019-07-28 15:00:00","415.000","0.000","0.200","26.700","0.850","964.600","-99.000","5.500","-99.000","-99.000","-99.000","29.600","","23.000",""
"C0D550","2019-07-28 15:00:00","1956.000","0.000","0.000","18.800","0.920","810.700","-99.000","0.000","-99.000","-99.000","-99.000","20.500","","14.700",""
"C0C630","2019-07-28 15:00:00","209.000","80.000","1.100","31.500","0.580","984.500","-99.000","0.000","-99.000","-99.000","-99.000","31.800","","23.900",""
"C0V530","2019-07-28 15:00:00","34.000","27.000","2.000","26.100","1.000","1003.700","-99.000","12.000","7.200","351.000","","33.000","","25.500",""
"C0R550","2019-07-28 15:00:00","38.000","24.000","3.700","28.600","0.920","1003.300","-99.000","0.000","-99.000","-99.000","-99.000","33.400","","25.500",""
"C0A950","2019-07-28 15:00:00","60.000","164.000","5.900","29.500","0.800","1002.100","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","27.400",""
"C0R160","2019-07-28 15:00:00","45.000","337.000","3.500","24.000","0.990","1002.000","-99.000","67.500","11.900","266.000","","33.100","","23.600",""
"C0F9S0","2019-07-28 15:00:00","43.000","290.000","2.200","32.600","0.590","1002.300","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","25.300",""
"C0M820","2019-07-28 15:00:00","980.000","244.000","2.300","25.000","0.760","902.300","-99.000","0.000","-99.000","-99.000","-99.000","27.200","","18.300",""
"C0G870","2019-07-28 15:00:00","12.000","329.000","2.400","31.900","0.730","1006.600","-99.000","3.500","-99.000","-99.000","-99.000","32.500","","25.400",""
"C0O840","2019-07-28 15:00:00","134.000","14.000","1.000","27.800","0.990","991.000","-99.000","8.500","-99.000","-99.000","-99.000","30.700","","23.900",""
"C0A890","2019-07-28 15:00:00","40.000","0.000","0.100","29.900","0.750","1003.400","-99.000","0.000","-99.000","-99.000","-99.000","33.400","","25.600",""
"C0A660","2019-07-28 15:00:00","97.000","43.000","0.300","29.200","0.890","997.300","-99.000","0.000","-99.000","-99.000","-99.000","31.500","","26.300",""
"C0T9H0","2019-07-28 15:00:00","725.000","129.000","3.400","23.900","0.990","931.100","-99.000","2.000","-99.000","-99.000","-99.000","29.600","","21.500",""
"C0R270","2019-07-28 15:00:00","51.000","172.000","4.800","29.700","0.790","1000.100","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","25.500",""
"C0O980","2019-07-28 15:00:00","18.000","193.000","1.000","27.500","0.990","1006.500","-99.000","21.500","-99.000","-99.000","-99.000","33.400","","24.500",""
"C0T9I0","2019-07-28 15:00:00","152.000","350.000","1.100","27.900","0.770","993.500","-99.000","21.000","-99.000","-99.000","-99.000","30.500","","22.600",""
"C0V760","2019-07-28 15:00:00","30.000","237.000","1.700","29.300","0.840","1004.900","-99.000","1.000","-99.000","-99.000","-99.000","34.400","","26.200",""
"C0AG90","2019-07-28 15:00:00","25.000","91.000","1.800","32.600","0.660","1006.000","-99.000","0.000","-99.000","-99.000","-99.000","33.500","","26.100",""
"C0R570","2019-07-28 15:00:00","37.000","1.000","3.000","26.800","0.890","1002.600","-99.000","-99.000","-99.000","-99.000","-99.000","33.800","","25.400",""
"C0AD00","2019-07-28 15:00:00","86.000","63.000","1.500","-99.000","-99.000","999.000","-99.000","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0V700","2019-07-28 15:00:00","24.000","90.000","1.500","30.000","0.740","1003.700","-99.000","1.000","-99.000","-99.000","-99.000","32.500","","28.200",""
"C0AH00","2019-07-28 15:00:00","38.000","73.000","2.900","30.500","0.780","1003.700","-99.000","0.000","-99.000","-99.000","-99.000","33.300","","26.700",""
"C0X080","2019-07-28 15:00:00","2.000","278.000","3.100","31.700","0.710","1007.000","-99.000","5.500","-99.000","-99.000","-99.000","34.300","","25.600",""
"CM0150","2019-07-28 15:00:00","11.000","165.000","1.000","30.600","0.690","1007.700","-99.000","1.500","-99.000","-99.000","-99.000","31.200","","25.200",""
"C0I480","2019-07-28 15:00:00","2165.000","0.000","0.000","18.300","0.950","788.300","-99.000","2.500","-99.000","-99.000","-99.000","19.100","","12.200",""
"C0A860","2019-07-28 15:00:00","362.000","60.000","1.900","28.700","0.820","968.300","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","23.600",""
"C0U940","2019-07-28 15:00:00","25.000","73.000","1.300","32.800","0.540","1006.500","-99.000","0.000","-99.000","-99.000","-99.000","34.600","","25.700",""
"C0S970","2019-07-28 15:00:00","19.000","78.000","4.100","30.100","0.750","1006.300","-99.000","1.500","-99.000","-99.000","-99.000","30.800","","25.100",""
"C0V260","2019-07-28 15:00:00","126.000","98.000","0.400","28.400","0.920","993.900","-99.000","10.000","-99.000","-99.000","-99.000","34.900","","24.200",""
"C0H990","2019-07-28 15:00:00","3076.000","0.000","0.000","13.600","0.920","707.200","-99.000","3.000","-99.000","-99.000","-99.000","18.400","","8.200",""
"C0F9K0","2019-07-28 15:00:00","30.000","348.000","3.000","30.100","0.730","1002.500","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","25.300",""
"C0AH90","2019-07-28 15:00:00","660.000","83.000","0.900","25.700","0.860","938.700","-99.000","0.000","-99.000","-99.000","-99.000","30.600","","21.400",""
"C0W150","2019-07-28 15:00:00","42.000","148.000","1.600","31.800","0.730","1002.900","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","27.500",""
"C0F000","2019-07-28 15:00:00","273.000","301.000","1.200","30.600","0.910","975.900","-99.000","0.000","-99.000","-99.000","-99.000","31.000","","22.600",""
"C0K410","2019-07-28 15:00:00","20.000","299.000","3.000","31.700","0.650","1004.000","-99.000","0.500","-99.000","-99.000","-99.000","33.300","","25.700",""
"C0R140","2019-07-28 15:00:00","740.000","310.000","3.000","23.000","1.000","929.500","-99.000","1.000","-99.000","-99.000","-99.000","28.300","","21.300",""
"C0V800","2019-07-28 15:00:00","256.000","211.000","0.300","25.800","0.900","977.400","-99.000","8.000","-99.000","-99.000","-99.000","32.100","","23.000",""
"C0S830","2019-07-28 15:00:00","288.000","140.000","1.200","29.000","0.790","978.600","-99.000","2.000","-99.000","-99.000","-99.000","33.800","","23.700",""
"C0S920","2019-07-28 15:00:00","98.000","110.000","1.300","30.900","0.700","992.900","-99.000","2.500","-99.000","-99.000","-99.000","32.800","","23.800",""
"C0V640","2019-07-28 15:00:00","35.000","254.000","1.700","31.000","0.680","1003.500","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","25.700",""
"C0AH80","2019-07-28 15:00:00","68.000","58.000","3.700","30.400","0.740","999.900","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","24.800",""
"C0K250","2019-07-28 15:00:00","12.000","341.000","0.700","32.700","0.690","1005.800","-99.000","18.500","-99.000","-99.000","-99.000","33.100","","24.200",""
"C0I410","2019-07-28 15:00:00","180.000","218.000","2.500","29.900","0.740","986.600","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","23.500",""
"C0M410","2019-07-28 15:00:00","245.000","340.000","1.500","28.400","0.920","976.000","-99.000","0.500","-99.000","-99.000","-99.000","32.000","","21.800",""
"C0F9Z0","2019-07-28 15:00:00","3193.000","47.000","0.900","13.500","0.900","697.700","-99.000","0.000","-99.000","-99.000","-99.000","18.400","","9.700",""
"C0G810","2019-07-28 15:00:00","26.000","319.000","3.000","33.300","0.610","1003.500","-99.000","0.000","-99.000","-99.000","-99.000","33.700","","26.100",""
"C0U650","2019-07-28 15:00:00","442.000","58.000","4.100","28.200","0.770","960.200","-99.000","0.000","-99.000","-99.000","-99.000","31.300","","23.400",""
"C0D660","2019-07-28 15:00:00","65.000","5.000","1.400","30.700","0.710","1000.300","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","24.800",""
"C0E540","2019-07-28 15:00:00","32.000","299.000","0.900","31.400","0.720","1004.300","-99.000","0.000","-99.000","-99.000","-99.000","33.800","","23.500",""
"C0W170","2019-07-28 15:00:00","42.000","185.000","2.500","30.900","0.760","1001.800","-99.000","0.000","-99.000","-99.000","-99.000","31.200","","26.700",""
"C0Z150","2019-07-28 15:00:00","27.000","126.000","3.500","29.400","0.790","1007.000","-99.000","2.000","-99.000","-99.000","-99.000","30.200","","25.100",""
"C0S840","2019-07-28 15:00:00","22.000","59.000","2.800","30.700","0.750","1007.700","-99.000","0.500","-99.000","-99.000","-99.000","32.000","","25.000",""
"C0H9A0","2019-07-28 15:00:00","1595.000","102.000","0.400","21.100","0.930","844.400","-99.000","2.000","-99.000","-99.000","-99.000","26.100","","16.200",""
"C0Z300","2019-07-28 15:00:00","182.000","92.000","1.600","30.200","0.630","989.800","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","24.000",""
